item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q1644111,Q1644111,P577,1954-01-01T00:00:00Z,,1964-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2831665W,statement
Q164543,Q164543,P577,1957-01-01T00:00:00Z,,1927-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1088563W,statement
Q1647006,Q1647006,P577,1908-01-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7988795W,statement
Q1647059,Q1647059,P577,1969-01-01T00:00:00Z,,1971-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15139039W,statement
Q164974,Q164974,P577,1837-01-01T00:00:00Z,,1838-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL210220W,statement
Q164974,Q164974,P577,1837-01-01T00:00:00Z,,1846-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8193478W,statement
Q164974,Q164974,P577,1838-01-01T00:00:00Z,,1846-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8193478W,statement
Q1649862,Q1649862,P577,1939-01-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7967764W,statement
Q16533164,Q16533164,P577,2013-01-01T00:00:00Z,,2014-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17710101W,statement
Q16547570,Q16547570,P577,1967-01-01T00:00:00Z,,1944-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1088581W,statement
Q16551050,Q16551050,P577,2003-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16641057W,statement
Q165599,Q165599,P577,1940-03-01T00:00:00Z,,1971-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15147463W,statement
Q16559909,Q16559909,P577,1989-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL56596W,statement
Q16565084,Q16565084,P577,1942-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4556080W,statement
Q16565181,Q16565181,P577,1944-01-01T00:00:00Z,,1945-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1242631W,statement
Q16565231,Q16565231,P577,2011-05-17T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16362792W,statement
Q16569918,Q16569918,P577,1947-01-01T00:00:00Z,,1948-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL587614W,statement
Q16575396,Q16575396,P577,1950-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17817301W,statement
Q1659444,Q1659444,P577,2004-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1905349W,statement
Q1659447,Q1659447,P577,1904-07-01T00:00:00Z,,1970-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18396W,statement
Q1661280,Q1661280,P577,2007-08-01T00:00:00Z,,2007-08-07T00:00:00+00:00Z,https://openlibrary.org/works/OL8445536W,statement
Q16641901,Q16641901,P577,1665-04-01T00:00:00Z,,1722-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3689472W,statement
Q16651408,Q16651408,P577,2001-01-01T00:00:00Z,,2008-11-15T00:00:00+00:00Z,https://openlibrary.org/works/OL19065863W,statement
Q16653711,Q16653711,P577,1908-01-01T00:00:00Z,,2018-10-29T00:00:00+00:00Z,https://openlibrary.org/works/OL20536570W,statement
Q16677418,Q16677418,P577,1932-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14861897W,statement
Q1669320,Q1669320,P577,2007-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8455173W,statement
Q1669407,Q1669407,P577,1921-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1772986W,statement
Q1671448,Q1671448,P577,2007-05-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15170652W,statement
Q16736411,Q16736411,P577,1943-01-01T00:00:00Z,,1974-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1268406W,statement
Q1677745,Q1677745,P577,1922-01-01T00:00:00Z,,1949-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL39329W,statement
Q168351,Q168351,P577,1922-01-01T00:00:00Z,,1958-01-06T00:00:00+00:00Z,https://openlibrary.org/works/OL274440W,statement
Q16837265,Q16837265,P577,2008-01-01T00:00:00Z,,2009-09-14T00:00:00+00:00Z,https://openlibrary.org/works/OL22373595W,statement
Q16845056,Q16845056,P577,1908-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL99537W,statement
Q1688387,Q1688387,P577,2012-11-21T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15688570W,statement
Q16909426,Q16909426,P577,2011-12-27T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15856853W,statement
Q16915563,Q16915563,P577,2002-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL111654W,statement
Q16919361,Q16919361,P577,1973-03-01T00:00:00Z,,1974-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL31884734W,statement
Q16956559,Q16956559,P577,1852-01-01T00:00:00Z,,1868-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1254909W,statement
Q16960317,Q16960317,P577,2000-01-01T00:00:00Z,,1985-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL134552W,statement
Q16968206,Q16968206,P577,2000-01-01T00:00:00Z,,2000-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2989347W,statement
Q16969486,Q16969486,P577,1997-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1807330W,statement
Q17001012,Q17001012,P577,2013-08-07T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17795171W,statement
Q17008384,Q17008384,P577,1896-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL264557W,statement
Q17019650,Q17019650,P577,1993-01-01T00:00:00Z,,1993-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2191337W,statement
Q1704645,Q1704645,P577,1823-12-23T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL655908W,statement
Q170583,Q170583,P577,1813-01-28T00:00:00Z,,1933-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL66554W,statement
Q17069725,Q17069725,P577,1999-04-21T00:00:00Z,,1999-04-02T00:00:00+00:00Z,https://openlibrary.org/works/OL276492W,statement
Q17097865,Q17097865,P577,1953-01-28T00:00:00Z,,1920-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2040978W,statement
Q17101513,Q17101513,P577,1947-01-01T00:00:00Z,,1937-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1521121W,statement
Q17105817,Q17105817,P577,2015-08-14T00:00:00Z,,2014-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16820830W,statement
Q17109111,Q17109111,P577,2002-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL282391W,statement
Q17109240,Q17109240,P577,2014-11-04T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17076678W,statement
Q17109240,Q17109240,P577,2014-11-05T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17076678W,statement
Q17111624,Q17111624,P577,2013-03-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17091839W,statement
Q17111624,Q17111624,P577,2014-02-11T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17091839W,statement
Q17113802,Q17113802,P577,1991-03-01T00:00:00Z,,1995-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2973563W,statement
Q17146261,Q17146261,P577,2013-01-01T00:00:00Z,,2013-10-08T00:00:00+00:00Z,https://openlibrary.org/works/OL19707062W,statement
Q17174437,Q17174437,P577,1855-01-01T00:00:00Z,,1910-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1254914W,statement
Q17218837,Q17218837,P577,1984-07-05T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17594043W,statement
Q1725082,Q1725082,P577,1971-01-01T00:00:00Z,,1961-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL463833W,statement
Q17255264,Q17255264,P577,2002-12-09T00:00:00Z,,2002-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9913951W,statement
Q1728079,Q1728079,P577,1933-07-01T00:00:00Z,,2019-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL30235010W,statement
Q17285526,Q17285526,P577,2006-01-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16068360W,statement
Q17348623,Q17348623,P577,1873-07-12T00:00:00Z,,1875-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18123142W,statement
Q17481085,Q17481085,P577,2014-07-15T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17050148W,statement
Q1750849,Q1750849,P577,2000-01-01T00:00:00Z,,2001-09-17T00:00:00+00:00Z,https://openlibrary.org/works/OL20132894W,statement
Q17515166,Q17515166,P577,2009-01-01T00:00:00Z,,2008-01-10T00:00:00+00:00Z,https://openlibrary.org/works/OL114800W,statement
Q17539436,Q17539436,P577,1924-01-01T00:00:00Z,,1971-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1434694W,statement
Q1755935,Q1755935,P577,1998-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL716948W,statement
Q1756000,Q1756000,P577,1990-01-09T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16052249W,statement
Q1756055,Q1756055,P577,1951-01-01T00:00:00Z,,1901-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL103128W,statement
Q1757435,Q1757435,P577,1992-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5820623W,statement
Q17586667,Q17586667,P577,1972-01-01T00:00:00Z,,1963-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3522854W,statement
Q1759819,Q1759819,P577,2010-05-01T00:00:00Z,,1960-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15176163W,statement
Q176192,Q176192,P577,1998-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4297209W,statement
Q1762654,Q1762654,P577,2005-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL278107W,statement
Q176470,Q176470,P577,1976-04-12T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL77826W,statement
Q1765268,Q1765268,P577,2005-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5760323W,statement
Q176734,Q176734,P577,1949-01-01T00:00:00Z,,1968-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4888641W,statement
Q1768515,Q1768515,P577,1839-01-01T00:00:00Z,,2008-04-30T00:00:00+00:00Z,https://openlibrary.org/works/OL21487166W,statement
Q1770380,Q1770380,P577,2008-01-01T00:00:00Z,,1716-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15125050W,statement
Q1773799,Q1773799,P577,1994-01-01T00:00:00Z,,1995-09-19T00:00:00+00:00Z,https://openlibrary.org/works/OL22709247W,statement
Q1776855,Q1776855,P577,1894-01-01T00:00:00Z,,1758-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL54056W,statement
Q1777549,Q1777549,P577,2011-01-01T00:00:00Z,,2011-02-08T00:00:00+00:00Z,https://openlibrary.org/works/OL15670836W,statement
Q1783411,Q1783411,P577,2003-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5962664W,statement
Q1785017,Q1785017,P577,1936-01-01T00:00:00Z,,1937-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL539184W,statement
Q1788584,Q1788584,P577,1924-01-01T00:00:00Z,,1925-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4959263W,statement
Q1795631,Q1795631,P577,1898-01-01T00:00:00Z,,1957-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1352097W,statement
Q1796774,Q1796774,P577,2003-01-21T00:00:00Z,,2003-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8052940W,statement
Q17986787,Q17986787,P577,1987-03-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20570W,statement
Q17995958,Q17995958,P577,1987-11-01T00:00:00Z,,1990-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18169972W,statement
Q18003030,Q18003030,P577,1887-01-01T00:00:00Z,,1953-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1771020W,statement
Q181488,Q181488,P577,1726-10-28T00:00:00Z,,1861-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20600W,statement
Q18151990,Q18151990,P577,2013-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15488101W,statement
Q1820616,Q1820616,P577,2005-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15176142W,statement
Q18208879,Q18208879,P577,2002-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15033695W,statement
Q18209586,Q18209586,P577,2006-01-01T00:00:00Z,,2006-07-23T00:00:00+00:00Z,https://openlibrary.org/works/OL8883717W,statement
Q18209962,Q18209962,P577,2011-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20537512W,statement
Q1821175,Q1821175,P577,1802-01-01T00:00:00Z,,1824-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15193605W,statement
Q1821899,Q1821899,P577,1992-01-01T00:00:00Z,,1993-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1682212W,statement
Q18219725,Q18219725,P577,1989-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15156631W,statement
Q1823273,Q1823273,P577,1932-01-01T00:00:00Z,,1931-03-12T00:00:00+00:00Z,https://openlibrary.org/works/OL82931W,statement
Q18244568,Q18244568,P577,2008-08-01T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15675010W,statement
Q182961,Q182961,P577,1847-01-01T00:00:00Z,,2020-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1095427W,statement
Q18354092,Q18354092,P577,1861-01-01T00:00:00Z,,1859-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL157622W,statement
Q183565,Q183565,P577,1869-03-20T00:00:00Z,,1873-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1099280W,statement
Q183565,Q183565,P577,1869-03-20T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19343206W,statement
Q183883,Q183883,P577,1969-07-04T00:00:00Z,,1900-05-26T00:00:00+00:00Z,https://openlibrary.org/works/OL3335245W,statement
Q18393581,Q18393581,P577,1968-01-01T00:00:00Z,,1967-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1326388W,statement
Q18394159,Q18394159,P577,2003-05-05T00:00:00Z,,1990-12-31T00:00:00+00:00Z,https://openlibrary.org/works/OL80760W,statement
Q18397554,Q18397554,P577,2014-01-01T00:00:00Z,,2014-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24346541W,statement
Q18401410,Q18401410,P577,1960-01-01T00:00:00Z,,1961-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10440960W,statement
Q18413079,Q18413079,P577,1955-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16026929W,statement
Q184809,Q184809,P577,1974-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3099621W,statement
Q185118,Q185118,P577,1883-11-14T00:00:00Z,,2013-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24034W,statement
Q18535442,Q18535442,P577,1996-01-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3164217W,statement
Q18535530,Q18535530,P577,1975-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2878469W,statement
Q18535534,Q18535534,P577,1996-04-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL223810W,statement
Q18535702,Q18535702,P577,1964-01-01T00:00:00Z,,1960-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1683977W,statement
Q18535978,Q18535978,P577,2012-09-04T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2878479W,statement
Q18633317,Q18633317,P577,1813-01-01T00:00:00Z,,1800-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1743566W,statement
Q18640130,Q18640130,P577,1993-01-01T00:00:00Z,,1976-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5361228W,statement
Q18702340,Q18702340,P577,2015-06-18T00:00:00Z,,2001-06-25T00:00:00+00:00Z,https://openlibrary.org/works/OL17354776W,statement
Q187655,Q187655,P577,1992-01-01T00:00:00Z,,1991-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2163638W,statement
Q18788568,Q18788568,P577,2012-09-10T00:00:00Z,,2001-06-23T00:00:00+00:00Z,https://openlibrary.org/works/OL16077191W,statement
Q189378,Q189378,P577,2005-01-01T00:00:00Z,,2005-03-05T00:00:00+00:00Z,https://openlibrary.org/works/OL5720023W,statement
Q189509,Q189509,P577,1894-01-01T00:00:00Z,,1984-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19870W,statement
Q1898036,Q1898036,P577,1823-01-01T00:00:00Z,,1800-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL77997W,statement
Q190192,Q190192,P577,1965-01-01T00:00:00Z,,1965-07-22T00:00:00+00:00Z,https://openlibrary.org/works/OL893415W,statement
Q19021252,Q19021252,P577,1903-01-01T00:00:00Z,,1926-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6035710W,statement
Q19028421,Q19028421,P577,1891-01-01T00:00:00Z,,1892-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL240337W,statement
Q19077537,Q19077537,P577,1837-01-01T00:00:00Z,,1800-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL63860W,statement
Q19090007,Q19090007,P577,1937-05-01T00:00:00Z,,1975-03-20T00:00:00+00:00Z,https://openlibrary.org/works/OL15330993W,statement
Q19096926,Q19096926,P577,1895-01-01T00:00:00Z,,1916-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1117819W,statement
Q19112771,Q19112771,P577,1921-01-01T00:00:00Z,,1923-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL76594W,statement
Q19130898,Q19130898,P577,1926-01-01T00:00:00Z,,1979-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24185861W,statement
Q19130898,Q19130898,P577,1932-01-01T00:00:00Z,,1979-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24185861W,statement
Q19137737,Q19137737,P577,1819-01-01T00:00:00Z,,1835-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL644327W,statement
Q191380,Q191380,P577,1831-01-01T00:00:00Z,,1833-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15202030W,statement
Q191663,Q191663,P577,1387-01-01T00:00:00Z,,1741-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL531767W,statement
Q19168249,Q19168249,P577,1884-01-01T00:00:00Z,,1890-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL997225W,statement
Q1917079,Q1917079,P577,2003-01-01T00:00:00Z,,2003-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5188679W,statement
Q19173117,Q19173117,P577,1933-01-01T00:00:00Z,,1973-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2564291W,statement
Q19175731,Q19175731,P577,1887-01-01T00:00:00Z,,1901-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20794219W,statement
Q19179432,Q19179432,P577,1912-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20855290W,statement
Q192649,Q192649,P577,1830-11-01T00:00:00Z,,1898-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL733640W,statement
Q193034,Q193034,P577,1651-01-01T00:00:00Z,,1667-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL653987W,statement
Q19321739,Q19321739,P577,2014-11-13T00:00:00Z,,2015-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL21078926W,statement
Q193417,Q193417,P577,1857-01-01T00:00:00Z,,1885-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL893707W,statement
Q1934257,Q1934257,P577,1936-01-01T00:00:00Z,,1930-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL627077W,statement
Q19363462,Q19363462,P577,2015-01-01T00:00:00Z,,1900-04-16T00:00:00+00:00Z,https://openlibrary.org/works/OL17333499W,statement
Q1937847,Q1937847,P577,1980-01-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15398323W,statement
Q1940145,Q1940145,P577,1964-10-22T00:00:00Z,,1964-10-12T00:00:00+00:00Z,https://openlibrary.org/works/OL267806W,statement
Q19448442,Q19448442,P577,1980-01-01T00:00:00Z,,1874-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL157631W,statement
Q19450117,Q19450117,P577,1908-01-01T00:00:00Z,,1910-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1535438W,statement
Q194619,Q194619,P577,1960-01-01T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20980522W,statement
Q19571321,Q19571321,P577,1867-01-01T00:00:00Z,,1878-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1487730W,statement
Q1958087,Q1958087,P577,1997-01-01T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL158674W,statement
Q19595428,Q19595428,P577,1984-11-01T00:00:00Z,,1970-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1915651W,statement
Q19611254,Q19611254,P577,2013-01-01T00:00:00Z,,2013-05-02T00:00:00+00:00Z,https://openlibrary.org/works/OL24518594W,statement
Q19622413,Q19622413,P577,2015-01-01T00:00:00Z,,2013-10-16T00:00:00+00:00Z,https://openlibrary.org/works/OL17140057W,statement
Q1962934,Q1962934,P577,2004-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17305650W,statement
Q1965801,Q1965801,P577,1960-01-01T00:00:00Z,,1958-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3079597W,statement
Q1965801,Q1965801,P577,1981-01-01T00:00:00Z,,1958-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3079597W,statement
Q19658488,Q19658488,P577,1982-01-01T00:00:00Z,,1985-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2547304W,statement
Q1966939,Q1966939,P577,1999-01-01T00:00:00Z,,2008-03-25T00:00:00+00:00Z,https://openlibrary.org/works/OL24275506W,statement
Q1974273,Q1974273,P577,1966-01-01T00:00:00Z,,1999-03-02T00:00:00+00:00Z,https://openlibrary.org/works/OL9072785W,statement
Q19766087,Q19766087,P577,2010-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16076244W,statement
Q1984388,Q1984388,P577,1986-01-01T00:00:00Z,,1987-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1715883W,statement
Q19867004,Q19867004,P577,1999-06-01T00:00:00Z,,1999-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5740498W,statement
